user_id,article_id,interaction
24,61091,0.7694615095593388
24,47421,0.7782749281116048
24,18192,0.6900560911984641
25,40946,0.5559426445393985
25,38095,0.688228094322509
25,106203,0.5984726960490874
25,78955,0.7495845114301207
25,116452,0.8126906439222542
25,90924,0.7256555902441674
25,17365,0.6921771554790015
25,56989,0.842542604993439
25,107199,0.6753690731926738
25,70121,0.6266056745745797
25,24129,0.8143028648319102
25,89383,0.683082699592091
25,74326,0.6177729715934246
25,80714,0.8586313053990771
25,54508,0.6825276933600518
25,49762,0.6450607111532992
25,51667,0.776214268646788
25,665,0.6690237289934466
25,8441,0.6642418890181703
25,2300,0.5823033280793651
25,79816,0.6331431556147236
25,76938,0.7362382041449684
25,63739,0.7077665213312544
25,50006,0.8749269298279764
25,99660,0.7520376332301044
25,16427,0.6784495747529076
26,85952,0.707556422325565
26,89110,0.8159956052383878
26,97924,0.8232628723814802
26,114563,0.7204184110126661
26,83881,0.7088127569310979
26,33306,0.7655130370209844
26,50601,0.6984640163056344
26,76363,0.7124843172902722
26,113022,0.8284329951113174
26,92356,0.9101907617982407
26,94173,0.8076599004279456
26,63603,0.7560325692405496
26,61813,0.7318433087515003
26,14171,0.7863771516845078
26,31166,0.8133442054906361
26,113441,0.7100906272903051
26,2386,0.7545424169344958
26,103182,0.608202554448962
26,18366,0.8522642124335521
26,64975,0.7152467075544919
26,25784,0.7837733967123545
26,10825,0.7641026049086167
26,118220,0.721745720251363
26,102847,0.7997644316957497
26,9463,0.6599476163451501
26,38443,0.6308597856249358
26,1256,0.6585659575689201
27,14476,0.804623965884201
27,38477,0.6176910356696675
27,22333,0.7520151364387535
27,24591,0.6530688806101264
27,94035,0.6770536029016772
27,52071,0.8100393212288862
27,70904,0.8538208666285272
27,83208,0.7625537565499704
27,112818,0.6458732824799136
27,70058,0.7488343347466329
27,35371,0.6812789444459304
27,51369,0.7991090839272734
27,34181,0.7123901847893889
27,6517,0.7382418978718575
27,51990,0.6920833986363377
27,24315,0.7146452884148279
27,35767,0.7330861859386916
27,46192,0.7189480538495285
27,3712,0.6184571076784897
27,65189,0.7891133716057135
27,13042,0.701842029631314
27,70067,0.6988635410930267
27,72235,0.7005201375210173
27,106780,0.7461636623019183
27,22403,0.7117858800543226
27,52468,0.7308086586797112
27,22199,0.838682469134313
27,104332,0.7682236747647366
27,17981,0.6973063289270682
27,44075,0.7938376178205897
27,45923,0.7042070822949795
27,87263,0.8140220658140889
27,83439,0.6618166604368869
27,99048,0.6747567786460861
28,53892,0.8902781438908236
28,62248,0.6459395253598861
28,43341,0.882460425975378
28,58798,0.8016359678234523
28,2138,0.6478966846210871
28,76317,0.8000409876157989
28,53198,0.9113719563843873
28,98005,0.8745754103595891
28,73932,0.694556781626791
28,51327,0.7922972947374911
28,16350,0.7090112727881146
28,82189,0.9313714838015992
28,69321,0.9756225765081656
28,15866,0.6852884420344078
28,41619,0.8418153840156476
28,10300,0.9020799089347614
28,101813,0.8847464690339248
28,88313,0.8683157259800224
28,8278,0.6982379612162224
28,56842,0.7957953387314755
28,21569,0.8417664732578841
28,76508,0.6222131237920354
28,118852,0.8827148687306252
28,10818,0.6196935750224473
28,61816,0.7064774297172024
28,79417,0.9304626671767805
28,114256,0.9683074176162616
28,45076,0.905543406290021
28,86431,0.9316079616882127
29,579,0.774356439661204
29,17406,0.9180258040716512
29,57898,0.5365264591277022
29,49560,0.7170535093991112
29,37899,0.6394993558958109
29,18405,0.8375618278630884
29,82974,0.8547229881913925
29,31437,0.6830478793655226
29,90567,0.7265733317322856
29,103226,0.7625449462516529
29,43107,0.6861072105037828
29,105472,0.8577269241552737
29,115363,0.7708492593592869
29,73394,0.8349461934918362
29,68266,0.8493529937653835
29,34391,0.8551730155440773
29,34510,0.8870953621430185
30,2263,0.9676849898684896
30,13060,0.6400975668187462
30,39666,0.8871839489373241
30,9162,0.9529610930406006
30,61420,0.896160096626492
30,55581,0.5563539274481508
30,95921,0.6411879347950138
30,30182,0.6027717297324382
30,3242,0.6216900853087274
30,92849,0.89735587901005
30,112413,0.8787316591490827
30,62816,1.0
30,83208,0.9286082530022253
30,68721,0.9271048340495343
30,6325,0.6882558139467599
30,115365,0.594556301355694
30,47576,0.6108281681780894
30,59789,0.8796203146828936
30,48037,0.92825912129433
30,92985,0.9561669040784585
30,65940,0.9010048381611618
30,44572,0.8493218921513985
30,93500,0.8216811444905534
30,56577,0.940773128775824
30,10426,0.8883172291123049
30,77074,0.8770408721558909
30,119604,0.9262587605837806
30,66696,0.8483275306728499
31,104073,0.8033416484856313
31,76215,0.7616086857972708
31,89090,0.7548558916477313
31,105280,0.8007424979685034
31,31989,0.7731349068377922
31,102187,0.8372838413230276
31,32115,0.8667037776182202
31,5439,0.7773348298240816
31,20585,0.7867456234485515
31,103773,0.8069371575706878
31,103323,0.748650459510373
31,15531,0.774354696317227
31,35457,0.8164074461442415
31,31841,0.7984203035518161
31,90435,0.7634763667460593
31,3133,0.7579989435434443
31,18540,0.7547168497891049
31,40836,0.7281597417500097
31,6060,0.8108465101948507
31,63858,0.7499778113382201
31,113455,0.8108667639327558
31,89891,0.7829574685877047
31,104209,0.7166093967228069
32,19650,0.8327568396821892
32,31452,0.8686227436815924
32,87715,0.6356520314576305
32,86384,0.9078163874767174
32,63587,0.9216506498017691
32,8029,0.9134672908442791
32,81823,0.5504013189201618
32,12424,0.9260923403361916
32,17034,0.925955133886055
32,66838,0.8775112727625549
32,3534,0.5916050262185302
32,72835,0.9743878670045536
32,31149,0.8998686900703153
32,1880,0.9466584948820128
32,104005,0.9298611963925876
33,24774,0.7624853487968206
33,950,0.6471778468505871
33,4051,0.7189183000687485
33,24555,0.7553547990117413
33,17891,0.6958800297485064
33,47560,0.6887128470675152
33,113496,0.6883648922973991
33,24787,0.6670306105123144
33,56652,0.7565184474071731
33,10541,0.6661065454954878
33,83296,0.6624948061056914
33,822,0.8282177223850551
33,117079,0.786325244987608
33,54609,0.8347837129866433
33,79968,0.6929618543807441
33,11048,0.7303381525478679
33,9164,0.7808471994947719
33,38249,0.7012830305360848
33,100323,0.6819173797291076
33,71912,0.670757461301468
33,109439,0.6916788297789173
33,22916,0.7544660774250818
33,50052,0.7291063223871147
33,102277,0.734518072682917
33,17970,0.6957090952706114
33,97570,0.6706937807919349
33,95803,0.7503686234286946
33,59209,0.7631518104093368
33,75812,0.6324301518325273
33,55713,0.6545019517873668
33,43322,0.6489130421477104
34,14532,0.6499275570133299
34,71620,0.7577843098815407
34,20592,0.5815728544031333
34,56375,0.7621492262700567
34,106777,0.7735118977612814
34,743,0.6995090796603307
34,57157,0.7547131110400471
34,5489,0.7370474029149591
34,114624,0.7275699668553894
34,23041,0.737219794378796
34,55186,0.8001055643049794
34,24093,0.7232549442516679
34,4452,0.746529465809779
34,6233,0.817218754530522
34,72126,0.7027419471244639
34,42112,0.6691618886854571
34,82409,0.6717846538958823
34,633,0.7298217044953277
34,115421,0.7132565701805063
34,34431,0.6761440801948488
34,109133,0.7599272306179782
34,118565,0.6921846876140696
34,90236,0.6998887650607707
34,34854,0.6666430577936964
35,74825,0.7136369268781434
35,3900,0.692238490184645
35,95482,0.7686116191485274
35,21873,0.7089716820299087
35,97703,0.5298848700642766
35,9562,0.6655480117432194
35,87846,0.703177556643565
35,30309,0.6739587137476828
35,77972,0.7615978466850016
35,61654,0.8017694278124748
35,84997,0.6208808255494583
35,14852,0.6586753134779585
35,20764,0.8167665058543562
35,94833,0.7074424228554008
35,111728,0.744019951339572
35,32476,0.6496160166475564
35,39875,0.7270456098664506
35,62456,0.6838226526664227
36,15698,0.7988436719468516
36,11408,0.7200241397254515
36,88161,0.6281619620778917
36,45503,0.7956628135978678
36,73322,0.6317970172117562
36,9559,0.795512828824511
36,2808,0.8847253738590134
36,111217,0.8614942865944695
36,75879,0.8229708886064266
36,88855,0.6919536664303935
36,33518,0.9318932334096907
36,100532,0.841147165742469
36,25811,0.8207597419857748
36,26662,0.8460090620322299
36,115819,0.6611307618140523
36,59976,0.6285314628388387
36,21809,0.8184937491019995
36,12369,0.8244069851364447
36,92590,0.7051319985475553
36,19439,0.8941470282924162
36,34044,0.6441026842476124
36,1587,0.6251469999921375
36,16003,0.8952753836919631
36,112200,0.7062140507800893
36,37156,0.6634098050242881
36,13236,0.5442098919603845
36,113575,0.7341002481691601
36,108961,0.7311569925043366
37,47500,0.6754390176550714
37,53585,0.6158331030200075
37,52640,0.6890895179824398
37,60853,0.5489036843030947
37,74376,0.6359150735765291
37,70678,0.7571466016089413
37,119447,0.6941885574821944
37,14336,0.6641241766653175
37,67052,0.8042595685626666
37,17338,0.6727895214763531
37,80892,0.587871772160741
37,9664,0.7128398371114815
37,5423,0.6617012884103625
37,111973,0.7485283324768881
37,45158,0.7848904596820038
37,20509,0.7996310449205308
37,29332,0.6884569864474578
37,68565,0.5762186390293602
37,75110,0.7257800999370821
37,21139,0.6987642614131271
37,103898,0.8386699592730279
38,12441,0.8421377906449912
38,36664,0.7611030552205788
38,95416,0.7358008386811192
38,85522,0.6885332985789634
38,27262,0.713727485720472
38,109971,0.7167426823034734
38,54047,0.620614654280558
38,41873,0.7525422978260522
38,86455,0.7062709893545789
38,87125,0.801627887759181
38,26527,0.8329466463554386
38,54169,0.7428618851710654
38,90434,0.6760109737490825
38,80286,0.663034379555645
38,67977,0.7691229007069565
39,17955,0.6740380244047027
39,105653,0.7520206294270586
39,5712,0.8568501402523172
39,118118,0.7676736096471192
39,80398,0.8071122471737586
39,65202,0.6835926001164098
39,62208,0.6972335319210868
39,48275,0.7774741925195623
39,74611,0.69751986347772
39,36606,0.7850088152759237
39,55939,0.7290457798857419
39,91042,0.8022149299664236
39,54330,0.8314907272847427
39,101334,0.7526253474848116
39,26488,0.7971798865822189
39,30455,0.6592441960503158
39,102580,0.7143016820638192
39,28447,0.8149475956385822
39,12725,0.7326190265449063
39,165,0.6861216413502814
39,86047,0.7606518830982107
39,72980,0.83096895196928
39,76331,0.7613991411301628
39,106443,0.6686206749895549
39,24446,0.6758856198837492
39,85723,0.7089436179633937
39,46701,0.700700989089452
39,24245,0.7872242807355211
39,49405,0.8448425201657479
40,45835,0.8752400459701032
40,92412,0.8536800461042636
40,24252,0.8469700975852282
40,77080,0.715494278379254
40,5719,0.798602361918881
40,24430,0.5941219306856669
40,114360,0.739002518578454
40,44862,0.718706625125646
40,2466,0.8039561368500301
40,51301,0.8947083488590867
40,97896,0.8409058619922134
40,88433,0.9070772192266449
40,71984,0.7758811598481499
40,94083,0.5856392947141162
40,71444,0.7897697344589472
40,9668,0.6900164712943737
40,53628,0.8420216094636886
40,117914,0.739435371018446
40,102767,0.7734027241802723
40,84175,0.8399484686841614
40,19485,0.8726755633658558
40,6153,0.8384286819476361
40,38257,0.7812949103827775
40,16671,0.8586079112268948
40,69867,0.7818229388056849
40,29248,0.7272690532181936
40,72625,0.6536815945703023
41,71434,0.6777780579838758
41,112927,0.5648057166159669
41,62181,0.6575774267487186
41,114836,0.7425142662911292
41,6718,0.8229821248898729
41,113209,0.6533751777947912
41,2722,0.7644708565986713
41,65414,0.7687065754496986
41,105111,0.7610364833583528
41,15715,0.6922341837604474
41,95497,0.6848187263712815
41,2819,0.7479742304193413
41,7595,0.6375097894173811
41,86013,0.7170349865906513
41,35534,0.7279933031217972
41,66614,0.6799052684199038
41,63864,0.7507814189729828
41,108011,0.6348570051439048
42,86305,0.674427744430725
42,76974,0.7142099245531668
42,8290,0.6882027274650376
42,38394,0.6838271791422581
42,22551,0.7032294818679107
42,37819,0.6595104312708076
42,41791,0.8270668570936608
42,38324,0.7795278624274574
